"113";"What are the headwind and crosswind components with the reported wind of 280°/15 kts for a runway with the magnetic direction 220°? (See fig. PPL FPP-13e).";"7.5 kts headwind and 13 kts crosswind.";"15.5 kts headwind and 8 kts crosswind.";"15.5 kts headwind and 15 kts crosswind.";"13.5 kts headwind and 24 kts crosswind.";"a";"Flight Performance";""
"114";"Which runway (06, 14, 24, 32) will you choose for landing, if tower reports south wind 20 kts and if maximum allowed crosswind component for your aircraft is 13 kts? (See fig. PPL FPP-13e).";"RWY 14.";"RWY 06.";"RWY 24.";"RWY 32.";"a";"Flight Performance";""
"115";"What is the crosswind component for a landing on Runway 18 if the tower reports the wind as 220°/30 kts? (See fig. PPL FPP-13e).";"19 kts.";"23 kts.";"30 kts.";"34 kts.";"a";"Flight Performance";""
"116";"What are the headwind and crosswind components with the reported wind of 130°/20 kts for a runway with the magnetic direction 040°? (See fig. PPL FPP-13e).";"Zero headwind component; crosswind component 20 kts.";"15 kts headwind and 10 kts crosswind.";"10 kts headwind and 15 kts crosswind.";"20 kts headwind; zero crosswind component.";"a";"Flight Performance";""
"117";"What is the expected fuel consumption for a 250-nautical flight under the following conditions? (See fig. PPL FPP-14e) pressure altitude - 6,000 ft temperature - 20°C above standard power setting - 60% wind - calm.";"15.1 USA gal.";"19.7 USA gal.";"16.0 USA gal.";"12.0 USA gal.";"a";"Flight Performance";""
"118";"What is the expected fuel consumption for a 350-nautical flight under the following conditions? (See fig. PPL FPP-14e) pressure altitude - 4,000 ft temperature - 20°C below standard power setting - 60% wind - calm.";"22.7 USA gal.";"14.9 USA gal.";"15.3 USA gal.";"18.6 USA gal.";"a";"Flight Performance";""
"119";"What is the expected fuel consumption under the following conditions? (See fig. PPL FPP-14e) pressure altitude - 8,000 ft temperature - 20°C below standard power setting - 55%.";"6.2 USA gal/h.";"5.7 USA gal/h. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 14 / 18 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 14 / 18 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"5.8 USA gal/h.";"6.8 USA gal/h.";"a";"Flight Performance";""
"120";"Approximately what engine RPM should be set during cruising at the pressure altitude 2,000 ft and with standard temperature in order to develop 60% of power? (See fig. PPL FPP-14e).";"2300 RPM.";"2500 RPM.";"2400 RPM.";"2200 RPM.";"a";"Flight Performance";""
"121";"Determine the total distance required to land. (See fig. PPL FPP-16e) pressure altitude - 1,000 ft temperature - 30°C mass - 2300 lb wind - head 9 kt surface - tarmac.";"1197 ft.";"1330 ft.";"565 ft.";"509 ft.";"a";"Flight Performance";""
"122";"Determine the ground roll distance after landing. (See fig. PPL FPP-16e) pressure altitude - 3,000 ft temperature - 20°C mass - 2200 lb wind - calm surface - grass, dry.";"855 ft.";"590 ft.";"660 ft.";"685 ft.";"a";"Flight Performance";""
"123";"Determine the ground roll distance after landing. (See fig. PPL FPP-16e) pressure altitude - 0 ft temperature - 15°C mass - 2300 lb wind - calm surface - tarmac.";"520 ft.";"510 ft.";"530 ft.";"545 ft.";"a";"Flight Performance";""
"124";"Determine the total distance over a 50-foot obstacle required to land. (See fig. PPL FPP-16e) pressure altitude - 0 ft temperature - 0°C mass - 2300 lb wind - head 18 kt surface - grass, dry.";"1,140 ft.";"965 ft.";"1,205 ft.";"1,445 ft.";"a";"Flight Performance";""
"125";"Determine the density altitude of an airport for these conditions: QNH - 1010 hPa temperature - 27°C elevation - 5,250 ft.";"7,890 ft.";"4,600 ft.";"5,875 ft.";"8,800 ft.";"a";"Flight Performance";""
"126";"Determine the pressure altitude with an indicated altitude 1,380 ft with an altimeter setting of 1013.2 hPa at standard temperature.";"1,380 ft.";"1,280 ft.";"1,480 ft.";"1,580 ft.";"a";"Flight Performance";""
"127";"Calculate the rate of climb for an aircraft operating at 5000ft with an outside air temperature of 0°C. (See fig. PPL FPP-8e).";"530 fpm. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 15 / 18 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 15 / 18 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"585 fpm.";"475 fpm.";"470 fpm.";"a";"Flight Performance";""
"128";"What is the maximum amount of baggage that may be loaded aboard the normal category airplane for CG to remain inside proper limits? (See fig. PPL FPP-17H)";"105 lbs.";"120 lbs.";"90 lbs.";"75 lbs.";"a";"Flight Performance";""
"129";"Determine the moment with the following data: (See fig. PPL FPP-17G)";"74.9 lbxin.";"38.7 lbxin.";"69.9 lbxin.";"77.0 lbxin.";"a";"Flight Performance";""
"130";"What is the maximum amount of fuel that may be aboard the airplane on takeoff if loaded as follows? (See fig. PPL FPP-17F)";"40 USA gal.";"24 USA gal.";"34 USA gal.";"46 USA gal.";"a";"Flight Performance";""
"131";"An aircraft cruising at 2000ft is cleared to climb to 8000ft. Calculate the time taken in minutes, the fuel used in gallons and the distance flown during the climb. The temperature is standard and the wind is calm. (See fig. PPL FPP-9e) Time (mins) / Fuel (gal) / Distance (nm).";"12 / 2.3 / 17.";"15 / 3.0 / 21.";"3 / 0.7 / 4.";"18 / 3.7 / 5.";"a";"Flight Performance";""
"132";"Your aircraft has:- A Take-off Mass of = 2353 tbs A calculated CG for departure = 89.75 inches aft of the datum An estimated fuel burn = 200 lbs with a CG 85.00 inches aft of datum. The position of the CG on landing will be?";"90.19 inches aft of the datum.";"82.52 inches aft of the datum.";"105.98 inches aft of the datum.";"96.97 inches aft of the datum.";"a";"Flight Performance";""
"133";"With the reported wind of 360°/20 kts you are approaching an airport. Which runway (06,14 or 24) would you choose for landing, if your airplane had a 13-knots maximum allowed crosswind component on landing? (See fig. PPL FPP-13e).";"RWY 32.";"RWY 06.";"RWY 14.";"RWY 24.";"a";"Flight Performance";""
"134";"Determine the takeoff distance over a 50-foot obstacle under the following conditions: (See fig. PPL FPP-15e) pressure altitude - 0 ft temperature - standard mass - 1900 lb wind - calm surface - grass, dry.";"1,030 ft.";"920 ft.";"950 ft.";"1,180 ft.";"a";"Flight Performance";""
"135";"What will be the airspeed of an airplane in level flight under the following conditions? (See fig. PPL FPP-14e) pressure altitude - 8,000 ft temperature - 20°C below standard power setting - 55%.";"104 kts.";"110 kts.";"115 kts.";"120 kts. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 16 / 18 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 16 / 18 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"a";"Flight Performance";""
"136";"What is the headwind component for a landing on Runway 18 if the tower reports the wind as 220°/30 kts? (See fig. PPL FPP-13e).";"23 kts.";"19 kts.";"30 kts.";"34 kts.";"a";"Flight Performance";""
"137";"What are the headwind and crosswind components with the reported wind of 030°/10 kts for a runway with the magnetic direction 330°? (See fig. PPL FPP-13e).";"5 kts headwind and 8 kts crosswind.";"10 kts headwind and 8 kts crosswind.";"8 kts headwind and 4 kts crosswind.";"8 kts headwind and 8 kts crosswind. 030.11 -";"a";"Flight Performance";""
"138";"Determine the density altitude of an airport for these conditions: QNH - 1025 hPa temperature - -4°C elevation - 3,850 ft.";"2,050 ft.";"2,900 ft.";"3,500 ft.";"3,800 ft.";"a";"Flight Performance";""
"139";"Determine the ground roll distance after landing. (See fig. PPL FPP-16e) pressure altitude - 0 ft temperature - 10°C mass - 2300 lb wind - head 10 kt surface - grass, dry.";"739 ft.";"510 ft.";"1235 ft.";"1790 ft.";"a";"Flight Performance";""
"140";"Determine the total distance over a 50-foot obstacle required to land. (See fig. PPL FPP-16e) pressure altitude - 1,500 ft temperature - 30°C mass - 2300 lb wind - calm surface - tarmac.";"1,350 ft.";"1,385 ft.";"1,320 ft.";"1,280 ft.";"a";"Flight Performance";""
"141";"Determine the total distance over a 50-foot obstacle required to land. (See fig. PPL FPP-16e) pressure altitude - 1,000 ft temperature - 10°C mass - 2300 lb wind - tail 10 kt surface -tarmac.";"1,900 ft.";"1,265 ft.";"1,360 ft.";"1,850 ft.";"a";"Flight Performance";""
"142";"Determine the ground roll distance required for takeoff! (See fig. PPL FPP-15e) pressure altitude - 2,000 ft temperature - 40°C mass - 2100 lb wind - tail 4 kt surface - tarmac.";"1,120 ft.";"565 ft.";"850 ft.";"935 ft.";"a";"Flight Performance";""
"143";"Determine the takeoff distance over a 50-foot obstacle under the following conditions: (See fig. PPL FPP-15e) pressure altitude - 2,000 ft temperature - 30°C ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 17 / 18 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 17 / 18 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs mass - 2100 lb wind - head 18 kt surface - grass, dry.";"1,350 ft.";"1,555 ft.";"1,565 ft.";"2,945 ft.";"a";"Flight Performance";""
"144";"Determine approximately density altitude of an airport, where the temperature is standard and an altimeter set to 1011hPa, reads 1,300 ft.";"1,360 ft.";"1,240 ft.";"1,300 ft.";"1,400 ft.";"a";"Flight Performance";""
"145";"What is increase in density altitude if a temperature increases from 0 to 10°C and if the pressure altitude of an airport remains 3,000 ft?";"1,200 ft.";"3,000 ft.";"2,200 ft.";"2,000 ft.";"a";"Flight Performance";""
"146";"What is the effect of a temperature increase of 12°C on the density altitude?";"1,440-foot increase.";"1,650-foot decrease.";"1,340-foot decrease.";"1,650-foot increase.";"a";"Flight Performance";""
"147";"What is the approximate pressure altitude if an altimeter is set to 1010 hPa and indicates 1,380 ft?";"1,470 ft.";"1,200 ft.";"1,300 ft.";"1,400 ft.";"a";"Flight Performance";""
"148";"Determine the takeoff distance over a 50-foot obstacle under the following conditions: (See fig. PPL FPP-15e) pressure altitude - 4,000 ft temperature - 15°C mass - 2300 lb wind - calm surface - asphalt.";"2,100 ft.";"1,125 ft.";"1,210 ft.";"1,970 ft. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 18 / 18 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 18 / 18 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"a";"Flight Performance";""
"1";"On what does the causes of noise induced hearing loss depend?";"Both the intensity and duration of the noise above 90 dbs.";"Both the intensity and duration of the noise above 100 dbs.";"The duration of the noise above 100 dbs.";"The duration of the noise above 110 dbs.";"a";"Human performance and limitations";""
"2";"You are suffering from a cold with slightly blocked nose and sinuses and you have an aircraft booked to fly. Should you:";"Not fly?";"Take a decongestant 1/2 an hour before flight?";"Fly as normal?";"Fly, but be sure to select only low rates of climb and descent?";"a";"Human performance and limitations";""
"3";"The Vestibular Apparatus detects_____________.acceleration:";"Angular and linear.";"Linear.";"Angular.";"Positive ""g"".";"a";"Human performance and limitations";""
"4";"Which of the following should a pilot primarily rely on if he becomes disorientated in Instrument Meteorological Conditions?";"The aircraft's instruments.";"His sense of sight.";"Turning the head to recover from disorientation.";"His sense of balance.";"a";"Human performance and limitations";""
"5";"Loudness is measured in:";"Decibels.";"Hertz.";"Pascal's.";"Cycles per second.";"a";"Human performance and limitations";""
"6";"During straight and level flight any pronounced linear acceleration may produce sensation of the nose pitching up. In such a situation, the pilot should:";"Ignore vestibular information and believe what the instruments are indicating.";"Correct the pitching movement by moving the control column slightly forward.";"Rely on information from the vestibular apparatus to maintain orientation.";"Rely on his ""seat of the pants"" feeling to make any necessary correction.";"a";"Human performance and limitations";""
"7";"One of the main contributory factors to the onset of motion sickness is:";"The mismatch between visual and vestibular sensory inputs.";"Rolling quickly into turns.";"Performing high g maneuvers.";"Stalling.";"a";"Human performance and limitations";""
"8";"When making a decision, will a pilot be influenced by previous experience?";"Yes, past experience can play a part in decision-making.";"Yes, but only if the experience is good.";"Yes, but only if the experience was bad.";"No, each decision is unrelated.";"a";"Human performance and limitations";""
"9";"The frequency band that a healthy young person can hear is :";"20 - 20,000 cycles per second.";"70 - 15.000 cycles per second.";"80- 20.000 cycles per second.";"500 - 15.000 cycles per second.";"a";"Human performance and limitations";""
"10";"The best preventative actions to take if someone is showing symptoms of Stroboscopic Effect is to:";"Place the person in the shade and get them to close their eyes.";"Sit the person in a sunny area.";"Give him a task to distract him.";"Take no action, as the symptoms last for a short time only. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 3 / 17 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 3 / 17 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"a";"Human performance and limitations";""
"11";"Which of the following should a pilot primarily rely on if he becomes disorientated in Visual Meteorological Conditions?";"His sense of sight.";"Turning the head to recover from disorientation.";"His sense of balance.";"The aircraft's instruments.";"a";"Human performance and limitations";""
"12";"What is the most important sense for spatial orientation?";"Sight.";"Hearing and balance.";"""Seat of the pants"".";"All senses play their part in situation awareness.";"a";"Human performance and limitations";""
"13";"When can a pilot experience the ""leans""?";"In all flight conditions.";"In the climb.";"In the descent.";"In the climb or the descent.";"a";"Human performance and limitations";""
"14";"What is noise induced hearing loss?";"Loss of hearing due to damage to the cochlea.";"Loss of hearing due to damage to the ossicles.";"Loss of hearing due to damage to the vestibular apparatus.";"Loss of hearing due to damage to the middle ear.";"a";"Human performance and limitations";""
"15";"When flying solo, a pilot who suspects he is suffering from spatial disorientation should:";"Believe the indications of his instruments.";"Blink rapidly several times.";"Swallow hard, pinch the nostrils and blow down the nose to clear the Eustachian tube.";"Believe his somatosensory senses.";"a";"Human performance and limitations";""
"16";"The power of accommodation in an eye:";"Is decreased as the elasticity of the lens decreases.";"Is increased as the elasticity of the lens decreases.";"Is not affected by the degree of elasticity of the lens.";"Has nothing to do with the lens.";"a";"Human performance and limitations";""
"17";"Dark adaptation takes about ____________ for the Rods, and ______________for the Cones.";"30 minutes / 7 minutes.";"15 minutes / 20 minutes.";"7 minutes / 30 minutes.";"25 minutes / 45 minutes.";"a";"Human performance and limitations";""
"18";"What is the purpose of the Eustachian tube?";"To allow ambient pressure to equalise on both sides of the ear drum.";"To pass sound waves across the middle ear to the auditory nerve.";"To allow ambient pressure to equalise on the middle ear side of the ear drum.";"To allow ambient pressure to equalise on both sides of the vestibular apparatus.";"a";"Human performance and limitations";""
"19";"When compared to visual stimuli, auditory stimuli (noises) are:";"More likely to attract attention and more likely to be responded to in error.";"Less likely to attract attention and less likely to be responded to in error.";"Less likely to attract attention and more likely to be responded to in error.";"More likely to attract attention and less likely to be responded to in error.";"a";"Human performance and limitations";""
"20";"In the International Standard Atmosphere (ISA), as altitude increases in the troposphere, air density:";"Decreases.";"Also increases.";"Stays the same.";"Will not be affected as air density is independent of altitude.";"a";"Human performance and limitations";""
"21";"As captain of an aircraft you will need to show good leadership skills. Which of the following is not one such skill? ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 4 / 17 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 4 / 17 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Aggressive assertiveness.";"Forward planning.";"Maintaining good situational awareness.";"The art of delegation.";"a";"Human performance and limitations";""
"22";"Which of the following will give the illusion that the aircraft is too low during an approach?";"A down-sloping runway.";"An up-sloping runway.";"A brightly lit aerodrome in an otherwise dark area.";"A narrower than normal runway.";"a";"Human performance and limitations";""
"23";"From the options below, choose the correct sequence of the various stages of the reasoning process.";"Detection, Perception, Decisions taken, Action, Feedback.";"Perception, Action, Feedback, Detection, Decisions taken.";"Detection, Feedback, Decisions taken, Action, Perception.";"Detection, Perception, Decisions taken, Feedback, Action.";"a";"Human performance and limitations";""
"24";"If a pilot is used to flying in relatively polluted hazy air and then flies in a very clear sky:";"Distant objects may appear closer than they are.";"Distant objects may appear further away than they are.";"Near objects may be mistaken for those further away.";"Near objects may appear further away than they are.";"a";"Human performance and limitations";""
"25";"It is generally accepted that the short-term memory can hold how many items long ?";"7 items for 10-20 seconds.";"4 items for 15 seconds.";"15 items for 1-5 minutes.";"7 items for 5-10 minutes.";"a";"Human performance and limitations";""
"26";"Repeating information several times transfer it to long-term memory is called:";"Rehearsing.";"Memory induction.";"Prompting.";"Chunking.";"a";"Human performance and limitations";""
"27";"Complete the following sentence. If your Eustachian tube is blocked and you cannot clear your ears, you should:";"Ground yourself until the condition causing the blocking of the Eustachian tube has cleared up.";"Clear your nose with a nasal inhaler before flying.";"Fly only as a passenger.";"Proceed with your flight but ensure that you swallow hard frequently.";"a";"Human performance and limitations";""
"28";"If a pilot is approaching a runway much larger than that at his home airfield, what is his visual perception of the runway likely to be?";"The runway will appear closer than it actually is.";"The runway will appear further away than it actually is.";"Distances will be easy to judge.";"A different approach path should be adopted.";"a";"Human performance and limitations";""
"29";"While flying, the changes in outside air pressure can cause air trapped in the body cavities to expand and contract. This is known as Otic Barotrauma and it most likely to effect:";"All of the above.";"The middle ear.";"The sinuses.";"The teeth.";"a";"Human performance and limitations";""
"30";"Which of the following may cause fainting?";"A sudden shock.";"A too rapid eye scan.";"Over meticulous flight planning.";"All of the above.";"a";"Human performance and limitations";""
"31";"A pilot should not fly for at least how long after a general anesthetic?";"48 hours.";"2 hours. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 5 / 17 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 5 / 17 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"12 hours.";"24 hours.";"a";"Human performance and limitations";""
"32";"If an aircraft accelerates, what do the otoliths indicate to the brain?";"That the aircraft is pitching up.";"That the aircraft is pitching down.";"That the aircraft is turning.";"That the aircraft is climbing and turning. 040.08 -";"a";"Human performance and limitations";""
"33";"A pilot should not fly for at least how long after a local anesthetic?";"12 hours.";"2 hours.";"24 hours.";"48 hours.";"a";"Human performance and limitations";""
"34";"The ability of a pilot to withstand even moderate forces can be affected by:";"Fatigue in the pilot.";"The maximum load limits of the aircraft.";"Presbycusis.";"All of the above.";"a";"Human performance and limitations";""
"35";"If taking a course of drugs, is it advisable to pilot an aircraft?";"No, unless cleared by an Aviation Medicine Specialist.";"Yes, provided that they are antibiotics, as these do not have side-effects.";"Yes, provided that the drug is non-prescription.";"No, you should never fly while taking any drugs.";"a";"Human performance and limitations";""
"36";"To lessen the danger of collision with an aircraft which might be in a pilot's blind spot and closing on a constant relative bearing, the pilot should:";"Carry out a systematic look out at all times.";"Change heading by a few degrees every 10 minutes or so.";"Roll the aircraft from right to left by a few degrees every 10 minutes or so.";"Carry out periodic clearing turns.";"a";"Human performance and limitations";""
"37";"A false perception characterised by a distortion of real sensory stimuli is known as:";"Hallucination.";"Day-dreaming.";"Mirage.";"Boredom response.";"a";"Human performance and limitations";""
"38";"Which gas, which is absorbed by the body during normal breathing, plays an important role in decompression sickness?";"Nitrogen.";"Oxygen.";"Carbon Dioxide.";"Carbon Monoxide.";"a";"Human performance and limitations";""
"39";"Accommodation is the power of the lens to focus rays of light from near objects onto the Fovea. Accommodation is controlled by:";"The Ciliary muscles.";"The Iris.";"The Rods and Cones.";"The Retina.";"a";"Human performance and limitations";""
"40";"Which of the following gases regulate the rate and depth of breathing, depending on the levels at which the gas is present in the blood?";"Carbon Dioxide.";"Oxygen.";"Nitrogen.";"Carbon Monoxide.";"a";"Human performance and limitations";""
"41";"Brain cells that have been deprived of oxygen will start to die in: ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 6 / 17 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 6 / 17 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"2 minutes.";"2 seconds.";"1/2 hour.";"2 hours.";"a";"Human performance and limitations";""
"42";"The maximum recommended levels of alcohol consumption per week are_____for men and_____for women.";"21 units / 14 units.";"14 units / 21 units.";"3 units / 7 units.";"7 units / 3 units.";"a";"Human performance and limitations";""
"43";"Which part of the nervous system usually controls breathing?";"The Autonomic Nervous System.";"The Central Nervous System.";"The Peripheral Nervous System.";"AII of the above.";"a";"Human performance and limitations";""
"44";"The blood carries________around the body and removes_______ from the body with the exchange occurring in the____________.";"Oxygen / Carbon Dioxide / Capillaries.";"Carbon / Dioxide / Oxygen Veins.";"Oxygen / Carbon Dioxide / Arteries.";"Carbon Dioxide / Oxygen / Capillaries.";"a";"Human performance and limitations";""
"45";"Which body system is responsible for distributing oxygen around the body?";"The Circulatory System.";"The Nervous System.";"The Respiratory System.";"The Oxidation System.";"a";"Human performance and limitations";""
"46";"Approximately how long does it take a person to dissipate one unit of alcohol from the blood?";"1 hour.";"1/2 hour.";"2 hours.";"12 hours.";"a";"Human performance and limitations";""
"47";"After donating blood, what is the minimum time a pilot should wait before flying?";"24 hours.";"2 hours.";"12 hours.";"48 hours.";"a";"Human performance and limitations";""
"48";"Hemoglobin in red blood cells is more readily attracted to_________than__________.";"Carbon Monoxide / Oxygen.";"Nitrogen / Oxygen.";"Oxygen / Nitrogen.";"Carbon Dioxide / Nitrogen.";"a";"Human performance and limitations";""
"49";"In the International Standard Atmosphere (ISA), as altitude increases in the Stratosphere, temperature:";"Remains almost constant at -56 degrees Celsius.";"Also increases.";"Decreases.";"Fluctuates between positive and negative temperatures.";"a";"Human performance and limitations";""
"50";"At altitude, the volumetric proportion of oxygen in the atmosphere is:";"The same as at mean sea level (MSL).";"Higher than at MSL.";"Lower than at MSL.";"Dependent on the actual altitude.";"a";"Human performance and limitations";""
"51";"In the international standard atmosphere (ISA), as altitude increases in the troposphere, pressure:";"Decreases.";"Also increases.";"Stays the same. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 7 / 17 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 7 / 17 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Will not be affected as pressure is independent of altitude.";"a";"Human performance and limitations";""
"52";"If the atmospheric pressure decreases, the partial pressure of the oxygen in the atmosphere will:";"Decrease.";"Increase.";"Stay the same.";"Not be affected as it is independent of atmospheric pressure.";"a";"Human performance and limitations";""
"53";"In the International Standard Atmosphere (ISA), as altitude increases in the Troposphere, temperature:";"Decreases.";"Also increases.";"Stays the same.";"Will not be affected as it is independent of altitude.";"a";"Human performance and limitations";""
"54";"Air in the atmosphere is made up of:";"Nitrogen (78 %), Oxygen (21%), Carbon Dioxide (0.03%) and Argon (1%).";"Nitrogen (78%), Oxygen (21%), Carbon Dioxide (0.03%) and Hydrogen (1%).";"Nitrogen (1%), Oxygen (78%), Carbon Dioxide (21%) and Argon (0.03%).";"Nitrogen (21%), Oxygen (0.03%), Carbon Dioxide (78%) and Argon (1%).";"a";"Human performance and limitations";""
"55";"The International Standard Atmosphere (ISA) sea-level pressure is equal to:";"1013.25 mb.";"1014.00 mb.";"1014.25 Hpa.";"50 inches of mercury.";"a";"Human performance and limitations";""
"56";"Blood pressure may be too high due to:";"All of the above.";"Age.";"Stress.";"Smoking.";"a";"Human performance and limitations";""
"57";"A likely symptom, or likely symptoms, of Hypoxia might be:";"All of the above.";"Unconsciousness.";"Impaired judgment.";"Tingling fingers and toes.";"a";"Human performance and limitations";""
"58";"Mental Overload usually:";"Leads to degraded performance.";"Leads to better performance.";"Has no effect on performance.";"Causes changes in the speed and accuracy of performance which vary from individual to individual.";"a";"Human performance and limitations";""
"59";"At night it is easier to focus on an object if you:";"Look slightly to one side of it.";"Look directly at it.";"Look about 50 degrees either side of it.";"Look directly at it while holding your eyes open as wide as you can.";"a";"Human performance and limitations";""
"60";"Empty Field Myopia is a condition where the eyes naturally focus at a distance of approximately:";"1 - 2 meters.";"Infinity.";"20 - 500 meters.";"At the horizon.";"a";"Human performance and limitations";""
"61";"What is the component of the eye responsible for peripheral vision and sensitive to low light levels?";"The Rods.";"The Cones.";"The Fovea.";"The Retina.";"a";"Human performance and limitations";""
"62";"Which of the following organs of the body supplies the single most dependable source of sensory information? ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 8 / 17 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 8 / 17 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"The Eye.";"The Ear.";"The Nose.";"The Neo-cortex.";"a";"Human performance and limitations";""
"63";"Hypermetropia is caused by a____________eyeball and treated by a_________ whereas Myopia is caused by a_____________eyeball and treated with.";"Shortened / convex / lengthened / concave.";"Lengthened / convex / shortened / concave.";"Shortened / concave / lengthened / convex.";"Lengthened / concave / shortened / convex.";"a";"Human performance and limitations";""
"64";"Hypermetropia and Myopia are normally caused by:";"A misshapened eye ball.";"Eye strain.";"Stress.";"Badly fitting spectacles.";"a";"Human performance and limitations";""
"65";"When a person is experiencing stress or fear, adrenaline is released into the blood stream causing immediate:";"Increase in the pulse-rate.";"Fatigue.";"Loss of consciousness.";"Decrease in the pulse-rate.";"a";"Human performance and limitations";""
"66";"For the pilot of an aircraft on a head-on collision course with a fast-moving jet, the image of the approaching jet will appear to grow in size in the following manner:";"Only slowly at first until just before impact when the image would grow in size very rapidly.";"At a constant rate.";"Very rapidly at first but then continue to grow at a constant rate.";"Rapidly initially, and then remain at a constant size until impact.";"a";"Human performance and limitations";""
"67";"Where is the blind spot?";"Where the optic nerve enters the Retina.";"On the Iris.";"On the Fovea.";"On the edge of the Lens.";"a";"Human performance and limitations";""
